,humidity,temp,timestamp
1817,52.27,20.36,2023-05-03 14:30:04.461285
3691,52.11,20.37,2023-05-03 14:40:03.960472
1497,52.06,20.50,2023-05-03 14:50:04.380290
2688,52.04,20.46,2023-05-03 15:00:03.869020
3299,51.93,20.34,2023-05-03 15:10:04.307799
3194,51.93,20.31,2023-05-03 15:20:03.767172
279,51.78,20.40,2023-05-03 15:30:04.233496
2947,51.29,20.37,2023-05-03 15:40:03.711840
3976,50.26,20.44,2023-05-03 15:50:04.137654
1933,48.68,20.44,2023-05-03 16:00:04.575733
3853,48.25,20.38,2023-05-03 16:10:04.054167
431,48.15,20.52,2023-05-03 16:20:04.561761
3356,48.40,20.48,2023-05-03 16:30:04.011328
3864,48.38,20.43,2023-05-03 16:40:04.525613
2639,48.41,20.51,2023-05-03 16:50:03.908118
3777,48.11,20.57,2023-05-03 17:00:04.349113
2794,47.94,20.50,2023-05-03 17:10:03.799355
3103,47.60,20.55,2023-05-03 17:20:04.300323
3725,47.28,20.54,2023-05-03 17:30:03.772923
1929,47.03,20.57,2023-05-03 17:40:04.247450
1340,46.87,20.64,2023-05-03 17:50:04.681127
3500,46.59,20.61,2023-05-03 18:00:04.150550
179,46.55,20.67,2023-05-03 18:10:04.610035
3140,46.27,20.67,2023-05-03 18:20:04.154144
1674,46.14,20.61,2023-05-03 18:30:04.626094
436,46.02,20.57,2023-05-03 18:40:04.100435
1557,45.91,20.64,2023-05-03 18:50:04.542868
3127,46.17,20.65,2023-05-03 19:00:03.975118
3316,46.03,20.64,2023-05-03 19:10:04.462085
552,45.81,20.64,2023-05-03 19:20:03.955793
3764,45.70,20.59,2023-05-03 19:30:04.386133
983,45.54,20.57,2023-05-03 19:40:03.859089
4020,45.42,20.51,2023-05-03 19:50:04.300820
3265,45.37,20.52,2023-05-03 20:00:03.735161
237,45.45,20.52,2023-05-03 20:10:04.207441
387,45.31,20.41,2023-05-03 20:20:03.719288
1024,45.42,20.37,2023-05-03 20:30:04.178965
2767,45.54,20.44,2023-05-03 20:40:04.634123
3650,45.37,20.37,2023-05-03 20:50:04.068869
3323,45.53,20.31,2023-05-03 21:00:04.515144
2858,45.81,20.43,2023-05-03 21:10:03.998866
877,45.88,20.40,2023-05-03 21:20:04.521713
2652,46.15,20.31,2023-05-03 21:30:03.978003
80,46.41,20.27,2023-05-03 21:40:04.440254
2459,46.85,20.37,2023-05-03 21:50:04.193002
1623,47.05,20.31,2023-05-03 22:00:04.667288
402,48.90,20.36,2023-05-03 22:10:04.178034
1566,49.55,20.34,2023-05-03 22:20:04.675607
3720,49.79,20.37,2023-05-03 22:30:04.164542
2407,50.53,20.43,2023-05-03 22:40:04.635599
3513,50.29,20.33,2023-05-03 22:50:04.072911
2209,49.89,20.17,2023-05-03 23:00:04.515435
3744,49.43,20.23,2023-05-03 23:10:03.966948
1360,49.02,20.09,2023-05-03 23:20:04.445703
90,48.91,20.12,2023-05-03 23:30:03.848282
834,48.98,20.05,2023-05-03 23:40:04.334365
304,48.88,20.06,2023-05-03 23:50:03.847033
3130,48.96,20.09,2023-05-04 00:00:04.302036
3408,49.13,19.96,2023-05-04 00:10:03.766546
1832,48.85,20.01,2023-05-04 00:20:04.286696
2904,48.86,19.89,2023-05-04 00:30:03.716117
2370,48.92,20.03,2023-05-04 00:40:04.196035
1238,48.64,19.79,2023-05-04 00:50:04.643146
2804,48.77,19.90,2023-05-04 01:00:04.069178
3582,48.96,19.82,2023-05-04 01:10:04.555944
831,48.74,19.87,2023-05-04 01:20:04.041155
2893,48.83,19.78,2023-05-04 01:30:04.499681
2636,48.71,19.76,2023-05-04 01:40:03.955658
3799,48.92,19.76,2023-05-04 01:50:04.397767
710,48.84,19.75,2023-05-04 02:00:03.817433
1210,48.78,19.69,2023-05-04 02:10:04.310861
362,48.97,19.72,2023-05-04 02:20:03.781073
2059,49.16,19.65,2023-05-04 02:30:04.216826
650,49.10,19.59,2023-05-04 02:40:03.736325
4030,49.34,19.62,2023-05-04 02:50:04.178066
529,49.55,19.56,2023-05-04 03:00:04.625289
579,49.68,19.59,2023-05-04 03:10:04.097714
3441,49.80,19.56,2023-05-04 03:20:04.577799
4010,49.82,19.65,2023-05-04 03:30:04.033365
2814,49.68,19.71,2023-05-04 03:40:04.512987
3310,49.68,19.54,2023-05-04 03:50:03.937662
582,49.62,19.59,2023-05-04 04:00:04.346789
1401,49.74,19.51,2023-05-04 04:10:03.812608
1816,49.78,19.51,2023-05-04 04:20:04.340302
1186,49.80,19.48,2023-05-04 04:30:03.745033
2923,49.89,19.46,2023-05-04 04:40:04.224287
1276,50.18,19.46,2023-05-04 04:50:04.656963
1122,50.13,19.42,2023-05-04 05:00:04.100371
1006,50.19,19.31,2023-05-04 05:10:04.572708
802,50.24,19.35,2023-05-04 05:20:04.045839
3402,50.46,19.29,2023-05-04 05:30:04.474667
1027,50.39,19.38,2023-05-04 05:40:03.955768
1298,50.57,19.42,2023-05-04 05:50:04.381375
1156,50.54,19.37,2023-05-04 06:00:03.888221
357,50.40,19.32,2023-05-04 06:10:04.366167
408,50.47,19.39,2023-05-04 06:20:03.824521
3290,50.55,19.31,2023-05-04 06:30:04.361254
2705,50.77,19.27,2023-05-04 06:40:03.843084
547,50.77,19.27,2023-05-04 06:50:04.277821
177,50.74,19.15,2023-05-04 07:00:03.707826
2495,50.77,19.22,2023-05-04 07:10:04.424062
2491,51.00,19.22,2023-05-04 07:20:03.919425
3421,51.02,19.27,2023-05-04 07:30:04.362011
28,51.11,19.22,2023-05-04 07:40:03.818973
1625,51.42,19.31,2023-05-04 07:50:04.232380
3063,51.58,19.24,2023-05-04 08:00:04.662838
1510,50.99,19.24,2023-05-04 08:10:04.119753
2131,50.97,19.39,2023-05-04 08:20:04.595126
2449,50.71,19.27,2023-05-04 08:30:04.006028
537,49.59,19.25,2023-05-04 08:40:04.508846
2748,49.02,19.00,2023-05-04 08:50:03.968954
2094,48.97,19.01,2023-05-04 09:00:04.406416
966,49.43,19.03,2023-05-04 09:10:03.864112
3913,49.35,19.10,2023-05-04 09:20:03.733819
2883,49.36,19.15,2023-05-04 09:30:04.157224
378,49.06,19.04,2023-05-04 09:40:04.608990
3413,49.15,19.04,2023-05-04 09:50:04.043804
1322,49.49,19.14,2023-05-04 10:00:04.509223
594,50.03,19.31,2023-05-04 10:10:03.984460
124,49.65,19.24,2023-05-04 10:20:04.490149
2058,50.17,19.39,2023-05-04 10:30:04.102601
690,50.09,19.31,2023-05-04 10:40:04.568502
2670,50.18,19.44,2023-05-04 10:50:04.128237
584,49.67,19.39,2023-05-04 11:00:04.603253
2644,48.99,19.39,2023-05-04 11:10:04.293115
2117,49.18,19.51,2023-05-04 11:20:03.778246
3739,49.77,19.46,2023-05-04 11:30:04.263543
1940,49.20,19.64,2023-05-04 11:40:03.780137
1767,48.95,19.59,2023-05-04 11:50:04.350446
2945,49.15,19.64,2023-05-04 12:00:03.773046
3652,49.30,19.71,2023-05-04 12:10:04.222368
2415,49.52,19.71,2023-05-04 12:20:03.744189
572,49.64,19.78,2023-05-04 12:30:04.208396
2669,49.53,19.76,2023-05-04 12:40:03.990343
3830,49.38,19.86,2023-05-04 12:50:04.425987
3848,49.23,19.87,2023-05-04 13:00:03.896353
3220,49.26,19.89,2023-05-04 13:10:04.395427
1369,49.62,19.86,2023-05-04 13:20:03.877375
938,50.01,19.90,2023-05-04 13:30:04.364611
1676,49.88,19.90,2023-05-04 13:40:03.919010
726,50.11,19.93,2023-05-04 13:50:04.341033
548,50.08,19.90,2023-05-04 14:00:03.780636
1945,50.03,19.89,2023-05-04 14:10:04.269935
1417,50.09,19.93,2023-05-04 14:20:03.745029
2965,49.80,20.03,2023-05-04 14:30:04.191110
1070,49.57,19.89,2023-05-04 14:40:04.675817
3911,49.70,20.00,2023-05-04 14:50:04.104074
2787,49.32,19.92,2023-05-04 15:00:04.580433
2764,49.31,19.95,2023-05-04 15:10:04.020114
382,49.34,19.92,2023-05-04 15:20:04.522369
1030,49.54,20.09,2023-05-04 15:30:03.956122
1077,49.61,20.07,2023-05-04 15:40:04.398674
3328,49.38,20.03,2023-05-04 15:50:03.841194
3905,49.28,20.06,2023-05-04 16:00:04.270134
2984,49.46,20.12,2023-05-04 16:10:03.703485
438,49.52,20.12,2023-05-04 16:20:04.205169
1431,49.67,20.09,2023-05-04 16:30:04.646707
101,49.75,20.13,2023-05-04 16:40:04.153532
3516,49.87,20.10,2023-05-04 16:50:04.573628
122,50.26,20.17,2023-05-04 17:00:04.012689
3286,50.47,20.26,2023-05-04 17:10:04.491802
1305,50.69,20.28,2023-05-04 17:20:03.992186
1414,50.89,20.33,2023-05-04 17:30:04.420410
1998,51.18,20.28,2023-05-04 17:40:03.894601
3125,51.25,20.43,2023-05-04 17:50:04.316346
3311,51.44,20.43,2023-05-04 18:00:03.726602
1370,51.55,20.48,2023-05-04 18:10:04.189372
2410,51.82,20.59,2023-05-04 18:20:04.680377
2715,52.41,20.58,2023-05-04 18:30:04.172270
251,52.73,20.59,2023-05-04 18:40:04.648269
1445,52.75,20.47,2023-05-04 18:50:04.062586
2618,52.71,20.54,2023-05-04 19:00:04.514966
3935,52.71,20.52,2023-05-04 19:10:03.973858
96,53.31,20.55,2023-05-04 19:20:04.501816
3297,54.88,20.65,2023-05-04 19:30:03.941929
2357,56.05,20.59,2023-05-04 19:40:04.427138
2959,55.95,20.55,2023-05-04 19:50:03.835643
1946,55.90,20.68,2023-05-04 20:00:04.271139
2816,55.96,20.58,2023-05-04 20:10:03.726043
666,55.93,20.64,2023-05-04 20:20:04.223623
2876,56.06,20.57,2023-05-04 20:30:04.689479
3463,56.65,20.55,2023-05-04 20:40:04.168903
2053,56.55,20.61,2023-05-04 20:50:04.631193
1468,56.33,20.59,2023-05-04 21:00:04.080821
2978,56.30,20.67,2023-05-04 21:10:04.531521
1003,56.23,20.61,2023-05-04 21:20:04.031049
3567,56.04,20.65,2023-05-04 21:30:04.457081
1315,56.44,20.65,2023-05-04 21:40:03.916607
2685,56.86,20.65,2023-05-04 21:50:04.346067
532,57.54,20.67,2023-05-04 22:00:03.752315
180,57.60,20.64,2023-05-04 22:10:04.231502
2257,57.20,20.73,2023-05-04 22:20:03.718632
2962,56.86,20.57,2023-05-04 22:30:04.150878
2293,56.93,20.61,2023-05-04 22:40:04.674714
1917,56.98,20.68,2023-05-04 22:50:04.094360
2010,56.69,20.63,2023-05-04 23:00:04.543308
2921,56.41,20.63,2023-05-04 23:10:04.032422
538,56.07,20.63,2023-05-04 23:20:04.534410
692,55.64,20.55,2023-05-04 23:30:04.038722
3304,55.75,20.57,2023-05-04 23:40:04.490944
427,55.61,20.50,2023-05-04 23:50:03.917921
3225,55.42,20.55,2023-05-05 00:00:04.336248
466,55.51,20.47,2023-05-05 00:10:03.791728
330,55.51,20.44,2023-05-05 00:20:04.273924
3697,55.35,20.46,2023-05-05 00:30:03.702189
231,55.01,20.46,2023-05-05 00:40:04.140424
2376,54.97,20.38,2023-05-05 00:50:04.569013
763,54.96,20.46,2023-05-05 01:00:04.006080
1088,54.87,20.48,2023-05-05 01:10:04.499645
2810,54.92,20.41,2023-05-05 01:20:03.991167
2878,54.93,20.44,2023-05-05 01:30:04.414970
161,54.93,20.37,2023-05-05 01:40:03.868759
3355,54.97,20.34,2023-05-05 01:50:04.273068
1846,55.05,20.40,2023-05-05 02:00:03.713874
472,55.10,20.26,2023-05-05 02:10:04.171108
975,54.87,20.33,2023-05-05 02:20:04.697189
2152,55.02,20.27,2023-05-05 02:30:04.118618
2013,54.77,20.26,2023-05-05 02:40:04.590845
3592,54.59,20.20,2023-05-05 02:50:04.028227
3706,54.52,20.23,2023-05-05 03:00:04.471347
2423,54.41,20.23,2023-05-05 03:10:03.930990
350,54.55,20.28,2023-05-05 03:20:04.428637
2014,54.64,20.26,2023-05-05 03:30:03.855574
3601,54.57,20.16,2023-05-05 03:40:04.324984
2964,54.82,20.15,2023-05-05 03:50:03.755135
3065,54.72,20.12,2023-05-05 04:00:04.170324
2412,54.69,20.12,2023-05-05 04:10:04.663075
2202,54.76,20.13,2023-05-05 04:20:04.171379
3908,54.82,20.07,2023-05-05 04:30:04.574756
683,55.03,20.07,2023-05-05 04:40:04.027680
3696,55.01,19.99,2023-05-05 04:50:04.457354
2726,55.18,20.01,2023-05-05 05:00:03.869611
3061,55.44,19.95,2023-05-05 05:10:04.423882
768,55.16,20.12,2023-05-05 05:20:03.934563
46,55.46,20.07,2023-05-05 05:30:04.363831
116,55.50,20.05,2023-05-05 05:40:03.823995
3469,55.57,19.92,2023-05-05 05:50:04.236435
820,55.72,19.97,2023-05-05 06:00:04.667382
3349,55.70,19.96,2023-05-05 06:10:04.162556
3389,55.69,19.95,2023-05-05 06:20:04.670930
1284,55.96,20.00,2023-05-05 06:30:04.201985
3794,55.94,19.97,2023-05-05 06:40:04.681579
3591,55.90,19.89,2023-05-05 06:50:04.143961
4008,56.02,19.92,2023-05-05 07:00:04.637889
2654,56.19,19.86,2023-05-05 07:10:04.118206
2572,56.08,19.76,2023-05-05 07:20:04.631765
3175,56.09,19.92,2023-05-05 07:30:04.072345
625,56.07,19.85,2023-05-05 07:40:04.531744
2603,56.35,19.89,2023-05-05 07:50:03.944725
3577,56.53,19.90,2023-05-05 08:00:04.369312
1415,56.66,19.93,2023-05-05 08:10:03.845018
1657,56.75,19.90,2023-05-05 08:20:04.333824
1032,56.72,19.97,2023-05-05 08:30:03.764719
800,56.70,19.90,2023-05-05 08:40:04.241796
837,56.57,19.96,2023-05-05 08:50:04.673924
3703,56.40,20.00,2023-05-05 09:00:04.105688
3504,55.67,20.05,2023-05-05 09:10:04.568641
540,55.14,20.05,2023-05-05 09:20:04.057199
1748,55.06,19.96,2023-05-05 09:30:04.481738
3673,55.03,20.07,2023-05-05 09:40:03.953098
700,54.80,19.97,2023-05-05 09:50:04.415669
3686,54.69,20.05,2023-05-05 10:00:03.828213
1821,54.76,20.10,2023-05-05 10:10:04.269440
2627,54.95,20.19,2023-05-05 10:20:03.769553
2539,54.91,20.13,2023-05-05 10:30:04.189233
398,54.80,20.10,2023-05-05 10:40:04.670013
1341,55.05,20.26,2023-05-05 10:50:04.126191
2486,54.87,20.19,2023-05-05 11:00:04.574097
2701,55.32,20.23,2023-05-05 11:10:04.046321
2822,54.97,20.24,2023-05-05 11:20:04.526208
1788,54.85,20.36,2023-05-05 11:30:03.907691
1331,54.80,20.34,2023-05-05 11:40:04.383802
918,54.65,20.38,2023-05-05 11:50:03.826912
395,54.48,20.37,2023-05-05 12:00:04.232768
822,54.27,20.34,2023-05-05 12:10:04.703159
2782,54.16,20.43,2023-05-05 12:20:04.193591
1176,53.85,20.40,2023-05-05 12:30:04.607552
1410,53.94,20.37,2023-05-05 12:40:04.082349
2148,54.20,20.41,2023-05-05 12:50:04.539453
494,54.45,20.43,2023-05-05 13:00:03.949130
615,54.85,20.48,2023-05-05 13:10:04.433079
3193,55.70,20.50,2023-05-05 13:20:03.918705
2934,56.06,20.59,2023-05-05 13:30:04.367740
754,55.92,20.52,2023-05-05 13:40:03.863341
589,55.62,20.51,2023-05-05 13:50:04.306157
243,55.15,20.59,2023-05-05 14:00:03.722032
2865,54.67,20.57,2023-05-05 14:10:04.216927
1792,54.38,20.63,2023-05-05 14:20:03.758813
3095,54.15,20.51,2023-05-05 14:30:04.230151
1320,53.78,20.61,2023-05-05 14:40:04.708411
909,53.44,20.63,2023-05-05 14:50:04.135254
1794,53.31,20.63,2023-05-05 15:00:04.560101
3117,53.20,20.81,2023-05-05 15:10:04.093967
1898,52.81,20.65,2023-05-05 15:20:04.589910
1825,52.27,20.67,2023-05-05 15:30:04.022177
34,52.09,20.71,2023-05-05 15:40:04.520966
2584,51.97,20.71,2023-05-05 15:50:03.945898
3736,51.99,20.71,2023-05-05 16:00:04.382498
1852,51.98,20.82,2023-05-05 16:10:03.871907
3915,51.80,20.78,2023-05-05 16:20:04.379294
2700,51.76,20.81,2023-05-05 16:30:03.846369
2894,51.60,20.88,2023-05-05 16:40:04.311752
2687,51.64,20.88,2023-05-05 16:50:03.744213
3903,51.35,20.91,2023-05-05 17:00:04.193879
3360,51.17,20.84,2023-05-05 17:10:04.669203
2437,51.19,20.96,2023-05-05 17:20:04.172701
3007,51.02,21.01,2023-05-05 17:30:04.591006
3318,50.77,21.09,2023-05-05 17:40:04.048379
2153,50.33,21.08,2023-05-05 17:50:04.518511
815,50.31,21.08,2023-05-05 18:00:03.971157
1580,50.11,21.03,2023-05-05 18:10:04.436557
2446,50.11,21.22,2023-05-05 18:20:03.948838
1076,50.05,21.15,2023-05-05 18:30:04.408076
2968,50.27,21.19,2023-05-05 18:40:03.870293
1034,50.28,21.21,2023-05-05 18:50:04.292247
1421,50.17,21.26,2023-05-05 19:00:03.750496
2343,50.30,21.13,2023-05-05 19:10:04.276141
3444,49.79,21.25,2023-05-05 19:20:03.748807
2473,49.73,21.12,2023-05-05 19:30:04.209559
1954,49.60,21.10,2023-05-05 19:40:04.674736
2078,49.58,21.12,2023-05-05 19:50:04.131225
2533,49.57,21.06,2023-05-05 20:00:04.561303
390,49.71,21.12,2023-05-05 20:10:04.063470
3807,49.90,21.13,2023-05-05 20:20:04.544818
2450,49.99,21.13,2023-05-05 20:30:03.982438
821,50.14,21.06,2023-05-05 20:40:04.448986
459,50.36,21.15,2023-05-05 20:50:03.884506
512,51.95,21.03,2023-05-05 21:00:04.335072
413,52.63,20.98,2023-05-05 21:10:03.782531
2845,53.26,21.12,2023-05-05 21:20:04.268080
2099,53.54,21.10,2023-05-05 21:30:04.704042
1900,53.94,21.09,2023-05-05 21:40:04.178418
35,53.73,20.98,2023-05-05 21:50:04.600220
507,53.77,20.96,2023-05-05 22:00:04.047914
520,53.63,20.94,2023-05-05 22:10:04.530191
3106,53.74,20.94,2023-05-05 22:20:03.984378
3091,53.63,20.89,2023-05-05 22:30:04.400976
2786,53.62,20.87,2023-05-05 22:40:03.872189
1693,53.74,20.95,2023-05-05 22:50:04.318760
2262,53.94,20.88,2023-05-05 23:00:03.733568
1189,54.02,20.92,2023-05-05 23:10:04.208930
1480,54.75,20.95,2023-05-05 23:20:04.705210
1426,55.21,20.88,2023-05-05 23:30:04.151665
3195,55.51,20.87,2023-05-05 23:40:04.646313
3565,54.94,20.88,2023-05-05 23:50:04.077525
3875,54.45,20.85,2023-05-06 00:00:04.507465
2679,54.62,20.78,2023-05-06 00:10:03.968543
812,54.24,20.79,2023-05-06 00:20:04.451240
2435,53.95,20.82,2023-05-06 00:30:03.853617
3510,54.10,20.74,2023-05-06 00:40:04.329106
3227,54.02,20.85,2023-05-06 00:50:03.766050
1018,53.84,20.61,2023-05-06 01:00:04.229470
1957,53.69,20.77,2023-05-06 01:10:03.716965
1026,53.55,20.65,2023-05-06 01:20:04.210576
3162,53.53,20.58,2023-05-06 01:30:04.647780
3663,53.38,20.70,2023-05-06 01:40:04.103351
2033,53.55,20.55,2023-05-06 01:50:04.521945
988,53.43,20.61,2023-05-06 02:00:03.982196
706,53.53,20.52,2023-05-06 02:10:04.478072
3765,53.57,20.48,2023-05-06 02:20:03.965522
3990,53.41,20.54,2023-05-06 02:30:04.389791
3111,53.47,20.52,2023-05-06 02:40:03.833459
645,53.63,20.50,2023-05-06 02:50:04.266858
1551,53.73,20.48,2023-05-06 03:00:03.704039
2270,53.87,20.43,2023-05-06 03:10:04.172998
2825,53.93,20.46,2023-05-06 03:20:04.667129
3044,53.79,20.47,2023-05-06 03:30:04.118604
1408,53.91,20.52,2023-05-06 03:40:04.623964
1950,54.04,20.36,2023-05-06 03:50:04.093956
22,53.93,20.40,2023-05-06 04:00:04.551367
3983,53.86,20.46,2023-05-06 04:10:04.048557
2138,53.86,20.41,2023-05-06 04:20:04.535697
354,53.92,20.30,2023-05-06 04:30:03.935772
3078,53.99,20.31,2023-05-06 04:40:04.399212
1126,54.12,20.28,2023-05-06 04:50:03.817799
195,54.07,20.17,2023-05-06 05:00:04.252092
3924,54.13,20.17,2023-05-06 05:10:03.716748
2797,54.12,20.19,2023-05-06 05:20:04.229723
1609,54.20,20.22,2023-05-06 05:30:04.682736
1635,54.18,20.24,2023-05-06 05:40:04.169672
3962,54.18,20.07,2023-05-06 05:50:04.604323
3622,54.21,20.16,2023-05-06 06:00:04.060087
3442,54.32,20.03,2023-05-06 06:10:04.530701
717,54.56,20.12,2023-05-06 06:20:04.011643
1747,54.61,20.13,2023-05-06 06:30:04.530820
1347,54.79,20.01,2023-05-06 06:40:03.975685
1290,54.80,20.09,2023-05-06 06:50:04.413901
2650,54.88,20.15,2023-05-06 07:00:03.884253
3,55.01,20.03,2023-05-06 07:10:04.367625
1465,55.31,20.06,2023-05-06 07:20:03.841240
684,55.34,20.15,2023-05-06 07:30:04.250145
3575,55.37,20.07,2023-05-06 07:40:03.697535
1992,55.41,20.16,2023-05-06 07:50:04.156041
3716,55.38,20.16,2023-05-06 08:00:04.611232
2377,55.49,20.12,2023-05-06 08:10:04.084596
2204,55.57,20.13,2023-05-06 08:20:04.562529
3230,55.73,20.33,2023-05-06 08:30:04.000182
1939,55.79,20.30,2023-05-06 08:40:04.456204
2112,55.86,20.19,2023-05-06 08:50:03.879641
3767,56.17,20.22,2023-05-06 09:00:04.341411
2210,56.28,20.34,2023-05-06 09:10:03.831712
1443,56.82,20.24,2023-05-06 09:20:04.336229
591,57.06,20.31,2023-05-06 09:30:03.736101
2079,57.50,20.34,2023-05-06 09:40:04.216222
1941,57.49,20.27,2023-05-06 09:50:04.650471
3617,58.22,20.27,2023-05-06 10:00:04.078835
1648,58.73,20.36,2023-05-06 10:10:04.575816
3733,58.89,20.36,2023-05-06 10:20:04.064027
2955,58.81,20.34,2023-05-06 10:30:04.475911
285,59.01,20.43,2023-05-06 10:40:03.954650
642,60.86,20.37,2023-05-06 10:50:04.395188
1664,60.58,20.33,2023-05-06 11:00:03.823451
3021,59.72,20.30,2023-05-06 11:10:04.297544
2605,59.50,20.22,2023-05-06 11:20:03.767766
1836,59.34,20.30,2023-05-06 11:30:04.272497
1159,59.70,20.31,2023-05-06 11:40:03.734525
3940,59.48,20.24,2023-05-06 11:50:04.163168
2283,59.87,20.26,2023-05-06 12:00:04.607142
3747,59.54,20.36,2023-05-06 12:10:04.429803
789,59.85,20.34,2023-05-06 12:20:03.955372
1354,60.11,20.33,2023-05-06 12:30:04.396156
3926,59.92,20.28,2023-05-06 12:40:03.831550
3535,59.96,20.36,2023-05-06 12:50:04.275906
3537,60.21,20.41,2023-05-06 13:00:03.681950
3909,60.37,20.43,2023-05-06 13:10:04.135104
3457,60.62,20.40,2023-05-06 13:20:04.670362
1376,60.75,20.44,2023-05-06 13:30:04.145556
3081,60.60,20.37,2023-05-06 13:40:04.648263
3952,60.64,20.38,2023-05-06 13:50:04.077942
3054,60.63,20.40,2023-05-06 14:00:04.508185
3881,60.52,20.44,2023-05-06 14:10:03.994227
1142,60.59,20.41,2023-05-06 14:20:04.472836
3251,60.63,20.38,2023-05-06 14:30:03.878349
3819,60.65,20.36,2023-05-06 14:40:04.383291
1807,60.79,20.40,2023-05-06 14:50:03.806303
1103,60.74,20.43,2023-05-06 15:00:04.241323
3446,60.79,20.34,2023-05-06 15:10:03.730048
2471,60.89,20.36,2023-05-06 15:20:04.239790
3234,61.24,20.30,2023-05-06 15:30:04.689585
2196,61.00,20.38,2023-05-06 15:40:04.171710
4017,61.15,20.28,2023-05-06 15:50:04.583344
3015,60.96,20.38,2023-05-06 16:00:04.040548
3363,60.90,20.26,2023-05-06 16:10:04.514751
2696,60.66,20.30,2023-05-06 16:20:03.985346
3424,60.68,20.26,2023-05-06 16:30:04.514175
2095,60.58,20.30,2023-05-06 16:40:04.078319
1786,60.68,20.27,2023-05-06 16:50:04.511929
611,60.77,20.33,2023-05-06 17:00:03.963244
2500,60.83,20.30,2023-05-06 17:10:04.470452
1087,61.15,20.31,2023-05-06 17:20:03.947360
1814,61.31,20.27,2023-05-06 17:30:04.384177
2256,61.44,20.34,2023-05-06 17:40:03.841561
129,61.59,20.24,2023-05-06 17:50:04.258831
1300,61.68,20.27,2023-05-06 18:00:04.672413
2813,61.62,20.22,2023-05-06 18:10:04.277611
569,61.69,20.28,2023-05-06 18:20:03.740520
632,61.68,20.19,2023-05-06 18:30:04.169319
1038,61.78,20.26,2023-05-06 18:40:04.658380
2172,61.77,20.20,2023-05-06 18:50:04.087109
64,61.93,20.23,2023-05-06 19:00:04.515223
3235,62.10,20.13,2023-05-06 19:10:03.989661
3586,62.57,20.22,2023-05-06 19:20:04.478766
1856,62.67,20.33,2023-05-06 19:30:03.917513
989,62.52,20.33,2023-05-06 19:40:04.398408
3701,63.05,20.33,2023-05-06 19:50:03.826248
797,63.09,20.28,2023-05-06 20:00:04.258575
2217,63.07,20.28,2023-05-06 20:10:03.706834
1906,62.84,20.30,2023-05-06 20:20:04.202091
1099,62.83,20.20,2023-05-06 20:30:04.693840
3109,62.72,20.27,2023-05-06 20:40:04.191673
2417,62.52,20.23,2023-05-06 20:50:04.610011
3922,62.39,20.22,2023-05-06 21:00:04.048996
1727,62.39,20.23,2023-05-06 21:10:04.522243
3057,62.12,20.27,2023-05-06 21:20:04.030898
3493,62.11,20.17,2023-05-06 21:30:04.470734
3483,62.10,20.19,2023-05-06 21:40:03.933580
487,62.20,20.26,2023-05-06 21:50:04.379109
2290,62.28,20.20,2023-05-06 22:00:03.783582
1558,62.03,20.07,2023-05-06 22:10:04.255549
2171,61.93,20.19,2023-05-06 22:20:03.782869
862,61.92,20.22,2023-05-06 22:30:04.210957
2765,61.91,20.15,2023-05-06 22:40:04.685620
1612,61.90,20.17,2023-05-06 22:50:04.106219
634,61.85,20.16,2023-05-06 23:00:04.548212
3353,61.78,20.15,2023-05-06 23:10:04.003537
496,61.76,20.10,2023-05-06 23:20:04.475087
612,61.67,20.19,2023-05-06 23:30:03.932921
2740,61.46,20.16,2023-05-06 23:40:04.417794
3112,61.64,20.24,2023-05-06 23:50:03.843976
1193,61.49,20.24,2023-05-07 00:00:04.294479
2219,61.44,20.24,2023-05-07 00:10:03.767802
3627,61.36,20.27,2023-05-07 00:20:04.279080
2600,61.35,20.23,2023-05-07 00:30:03.686135
2534,61.18,20.34,2023-05-07 00:40:04.168324
1375,61.15,20.36,2023-05-07 00:50:04.592761
1448,61.14,20.31,2023-05-07 01:00:04.033226
1707,60.92,20.27,2023-05-07 01:10:04.510220
221,60.94,20.26,2023-05-07 01:20:04.019216
314,60.80,20.28,2023-05-07 01:30:04.473962
3238,60.79,20.31,2023-05-07 01:40:03.961371
3088,60.76,20.20,2023-05-07 01:50:04.421786
3559,60.85,20.33,2023-05-07 02:00:03.879712
2077,60.69,20.30,2023-05-07 02:10:04.357867
1811,60.70,20.36,2023-05-07 02:20:03.891497
1316,60.73,20.23,2023-05-07 02:30:04.354237
2607,60.57,20.31,2023-05-07 02:40:03.838347
3224,60.61,20.24,2023-05-07 02:50:04.275665
2416,60.58,20.22,2023-05-07 03:00:03.711867
2708,60.56,20.31,2023-05-07 03:10:04.156337
1084,60.56,20.24,2023-05-07 03:20:04.618538
514,60.58,20.31,2023-05-07 03:30:04.040283
3257,60.53,20.30,2023-05-07 03:40:04.488981
2547,60.49,20.28,2023-05-07 03:50:03.950464
2288,60.46,20.33,2023-05-07 04:00:04.415380
2621,60.45,20.28,2023-05-07 04:10:03.879977
2891,60.46,20.34,2023-05-07 04:20:04.356057
1016,60.45,20.28,2023-05-07 04:30:03.804753
1605,60.36,20.30,2023-05-07 04:40:04.274631
2384,60.41,20.34,2023-05-07 04:50:03.704600
2521,60.37,20.30,2023-05-07 05:00:04.188527
4009,60.30,20.26,2023-05-07 05:10:04.688194
3542,60.46,20.22,2023-05-07 05:20:04.199165
