,humidity,temperature,timestamp
3074,43.32,21.64,2023-06-03 12:20:00
3075,44.35,21.77,2023-06-03 12:30:00
3076,43.43,21.77,2023-06-03 12:40:00
3077,40.84,21.56,2023-06-03 12:50:00
3078,41.23,21.6,2023-06-03 13:00:00
3079,40.46,21.63,2023-06-03 13:10:00
3080,40.88,21.64,2023-06-03 13:20:00
3081,39.86,21.45,2023-06-03 13:30:00
3082,41.71,21.67,2023-06-03 13:40:00
3083,42.49,21.73,2023-06-03 13:50:00
3084,41.77,21.74,2023-06-03 14:00:00
3085,41.26,21.73,2023-06-03 14:10:00
3086,41.62,21.8,2023-06-03 14:20:00
3087,41.4,21.73,2023-06-03 14:30:00
3088,40.35,21.79,2023-06-03 14:40:00
3089,40.74,21.77,2023-06-03 14:50:00
3090,39.92,21.77,2023-06-03 15:00:00
3091,40.36,21.83,2023-06-03 15:10:00
3092,40.02,22.04,2023-06-03 15:20:00
3093,40.41,21.97,2023-06-03 15:30:00
3094,39.01,21.96,2023-06-03 15:40:00
3095,39.07,21.98,2023-06-03 15:50:00
3096,40.07,22.05,2023-06-03 16:00:00
3097,40.07,22.17,2023-06-03 16:10:00
3098,39.79,22.15,2023-06-03 16:20:00
3099,38.76,22.24,2023-06-03 16:30:00
3100,38.74,22.14,2023-06-03 16:40:00
3101,41.86,22.21,2023-06-03 16:50:00
3102,41.82,22.21,2023-06-03 17:00:00
3103,41.49,22.08,2023-06-03 17:10:00
3104,41.59,21.93,2023-06-03 17:20:00
3105,41.26,22.03,2023-06-03 17:30:00
3106,41.15,21.91,2023-06-03 17:40:00
3107,41.09,21.96,2023-06-03 17:50:00
3108,41.77,22.01,2023-06-03 18:00:00
3109,43.79,22.04,2023-06-03 18:10:00
3110,43.79,21.72,2023-06-03 18:20:00
3111,43.55,21.57,2023-06-03 18:30:00
3112,43.69,21.57,2023-06-03 18:40:00
3113,43.54,21.57,2023-06-03 18:50:00
3114,42.73,21.25,2023-06-03 19:00:00
3115,42.72,21.21,2023-06-03 19:10:00
3116,42.67,21.29,2023-06-03 19:20:00
3117,42.85,21.28,2023-06-03 19:30:00
3118,43.85,21.18,2023-06-03 19:40:00
3119,43.98,21.28,2023-06-03 19:50:00
3120,44.18,21.28,2023-06-03 20:00:00
3121,44.42,21.22,2023-06-03 20:10:00
3122,44.64,21.29,2023-06-03 20:20:00
3123,44.59,21.29,2023-06-03 20:30:00
3124,44.74,21.16,2023-06-03 20:40:00
3125,44.9,21.18,2023-06-03 20:50:00
3126,44.85,21.13,2023-06-03 21:00:00
3127,44.87,21.22,2023-06-03 21:10:00
3128,44.79,21.18,2023-06-03 21:20:00
3129,44.95,21.12,2023-06-03 21:30:00
3130,44.53,23.67,2023-06-03 22:35:00
3131,42.82,23.94,2023-06-03 22:50:00
3132,41.77,24.01,2023-06-03 23:20:00
3133,43.1,23.18,2023-06-03 23:50:00
3134,42.96,23.07,2023-06-04 00:10:00
3135,42.85,22.92,2023-06-04 00:30:00
3136,42.86,22.83,2023-06-04 00:50:00
3137,42.9,22.79,2023-06-04 01:00:00
3138,42.98,22.59,2023-06-04 01:20:00
3139,43.13,22.62,2023-06-04 01:40:00
3140,43.25,22.54,2023-06-04 01:50:00
3141,43.55,22.42,2023-06-04 02:20:00
3142,43.82,22.41,2023-06-04 02:40:00
3143,43.96,22.17,2023-06-04 03:10:00
3144,44.26,22.19,2023-06-04 03:40:00
3145,44.58,22.18,2023-06-04 03:50:00
3146,44.75,22.03,2023-06-04 04:20:00
3147,44.73,21.94,2023-06-04 04:40:00
3148,45.02,21.83,2023-06-04 05:30:00
3149,45.12,21.73,2023-06-04 06:10:00
3150,45.04,21.7,2023-06-04 06:20:00
3151,45.14,21.72,2023-06-04 06:30:00
3152,45.0,21.72,2023-06-04 06:40:00
3153,44.99,21.83,2023-06-04 07:10:00
3154,45.09,21.7,2023-06-04 07:20:00
3155,45.23,21.81,2023-06-04 07:30:00
3156,45.15,21.67,2023-06-04 07:40:00
3157,44.97,21.73,2023-06-04 07:50:00
3158,45.02,21.74,2023-06-04 08:00:00
3159,48.87,21.72,2023-06-04 08:10:00
3160,44.75,21.94,2023-06-04 09:20:00
3161,47.04,22.22,2023-06-04 10:00:00
3162,47.12,22.3,2023-06-04 10:30:00
3163,47.45,22.35,2023-06-04 10:50:00
3164,47.38,22.42,2023-06-04 11:00:00
3165,46.44,22.49,2023-06-04 11:30:00
3166,46.34,22.66,2023-06-04 12:00:00
3167,46.27,22.73,2023-06-04 12:30:00
3168,46.22,22.73,2023-06-04 12:40:00
3169,45.98,22.77,2023-06-04 13:10:00
3170,45.67,22.8,2023-06-04 13:30:00
3171,48.44,21.68,2023-06-04 13:40:00
3172,49.05,21.67,2023-06-04 13:50:00
3173,45.01,22.93,2023-06-04 15:00:00
3174,44.92,22.93,2023-06-04 15:10:00
3175,45.0,22.99,2023-06-04 15:40:00
3176,44.49,23.09,2023-06-04 16:30:00
3177,44.4,23.21,2023-06-04 16:40:00
3178,44.34,23.36,2023-06-04 16:50:00
3179,44.3,23.24,2023-06-04 17:00:00
3180,44.29,23.37,2023-06-04 17:10:00
3181,43.5,23.48,2023-06-04 17:40:00
3182,42.35,23.5,2023-06-04 17:50:00
3183,42.03,23.6,2023-06-04 18:00:00
3184,41.33,23.82,2023-06-04 18:50:00
3185,41.97,23.96,2023-06-04 19:10:00
3186,42.24,23.95,2023-06-04 19:20:00
3187,42.61,23.85,2023-06-04 19:30:00
3188,43.25,23.75,2023-06-04 20:00:00
3189,43.54,23.77,2023-06-04 20:10:00
3190,44.14,23.77,2023-06-04 20:30:00
3191,44.39,23.78,2023-06-04 20:40:00
3192,44.6,23.72,2023-06-04 20:50:00
3193,44.63,23.69,2023-06-04 21:40:00
3194,44.62,23.64,2023-06-04 22:10:00
3195,45.07,23.55,2023-06-04 22:30:00
3196,44.79,23.61,2023-06-04 23:10:00
3197,44.25,23.48,2023-06-04 23:20:00
3198,43.15,23.33,2023-06-04 23:50:00
3199,43.56,23.33,2023-06-05 00:00:00
3200,43.37,23.14,2023-06-05 00:10:00
3201,42.87,23.09,2023-06-05 00:30:00
3202,42.69,22.95,2023-06-05 01:00:00
3203,42.11,22.93,2023-06-05 01:20:00
3204,41.61,22.66,2023-06-05 01:40:00
3205,41.6,22.72,2023-06-05 01:50:00
3206,41.55,22.72,2023-06-05 02:00:00
3207,41.23,22.62,2023-06-05 02:10:00
3208,41.07,22.32,2023-06-05 03:20:00
3209,41.37,22.34,2023-06-05 03:30:00
3210,41.12,22.22,2023-06-05 03:50:00
3211,40.9,22.21,2023-06-05 04:00:00
3212,51.02,21.26,2023-06-05 04:10:00
3213,50.9,21.13,2023-06-05 04:20:00
3214,41.21,21.98,2023-06-05 05:30:00
3215,41.69,21.96,2023-06-05 06:00:00
3216,42.03,21.87,2023-06-05 06:30:00
3217,42.04,21.79,2023-06-05 06:50:00
3218,42.11,21.7,2023-06-05 07:40:00
3219,41.97,21.7,2023-06-05 07:50:00
3220,42.51,21.79,2023-06-05 08:10:00
3221,42.56,21.76,2023-06-05 09:00:00
3222,42.3,21.66,2023-06-05 09:30:00
3223,42.39,21.32,2023-06-05 10:00:00
3224,42.77,21.25,2023-06-05 10:10:00
3225,43.09,21.12,2023-06-05 10:30:00
3226,42.97,20.98,2023-06-05 10:40:00
3227,43.14,21.06,2023-06-05 10:50:00
3228,43.52,21.09,2023-06-05 11:10:00
3229,43.51,21.25,2023-06-05 11:20:00
3230,44.84,21.76,2023-06-05 12:20:00
3231,44.85,21.68,2023-06-05 12:30:00
3232,44.39,21.9,2023-06-05 12:50:00
3233,44.4,21.94,2023-06-05 13:10:00
3234,43.74,22.01,2023-06-05 13:50:00
3235,44.26,22.05,2023-06-05 14:00:00
3236,43.64,22.17,2023-06-05 14:10:00
3237,43.74,22.21,2023-06-05 14:30:00
3238,44.04,22.28,2023-06-05 15:00:00
3239,43.85,22.31,2023-06-05 15:30:00
3240,43.97,22.38,2023-06-05 15:40:00
3241,44.07,22.37,2023-06-05 15:50:00
3242,44.13,22.41,2023-06-05 16:00:00
3243,45.2,22.49,2023-06-05 16:10:00
3244,45.13,22.51,2023-06-05 16:20:00
3245,45.54,22.55,2023-06-05 16:50:00
3246,45.26,22.56,2023-06-05 17:00:00
3247,44.69,22.67,2023-06-05 17:10:00
3248,43.51,22.8,2023-06-05 17:30:00
3249,43.9,22.66,2023-06-05 18:00:00
3250,42.76,22.66,2023-06-05 18:10:00
3251,42.99,22.77,2023-06-05 18:20:00
3252,42.77,22.76,2023-06-05 18:30:00
3253,44.55,23.09,2023-06-05 19:00:00
3254,46.9,23.14,2023-06-05 19:10:00
3255,48.64,23.18,2023-06-05 19:20:00
3256,42.74,22.89,2023-06-05 19:40:00
3257,42.06,22.79,2023-06-05 19:50:00
3258,42.62,22.75,2023-06-05 20:00:00
3259,43.42,22.79,2023-06-05 20:10:00
3260,43.58,22.83,2023-06-05 20:20:00
3261,43.16,22.76,2023-06-05 20:50:00
3262,43.43,22.76,2023-06-05 21:10:00
3263,42.19,22.65,2023-06-05 22:10:00
3264,40.41,23.4,2023-06-05 22:30:00
3265,40.0,23.46,2023-06-05 22:40:00
3266,39.96,23.47,2023-06-05 22:50:00
3267,40.41,23.33,2023-06-05 23:00:00
3268,41.01,22.85,2023-06-05 23:10:00
3269,41.59,22.83,2023-06-05 23:20:00
3270,41.43,22.49,2023-06-05 23:40:00
3271,41.63,22.39,2023-06-06 00:00:00
3272,41.61,22.32,2023-06-06 00:10:00
3273,41.55,22.32,2023-06-06 00:40:00
3274,41.38,22.28,2023-06-06 00:50:00
3275,41.22,22.1,2023-06-06 02:00:00
3276,41.58,22.11,2023-06-06 02:30:00
3277,41.64,21.97,2023-06-06 02:40:00
3278,41.62,21.93,2023-06-06 03:00:00
3279,41.7,21.8,2023-06-06 03:20:00
3280,41.58,21.93,2023-06-06 03:40:00
3281,41.86,21.8,2023-06-06 04:00:00
3282,42.04,21.58,2023-06-06 05:00:00
3283,42.04,21.58,2023-06-06 05:30:00
3284,42.19,21.5,2023-06-06 05:40:00
3285,42.24,21.56,2023-06-06 05:50:00
3286,42.44,21.43,2023-06-06 06:00:00
3287,42.52,21.45,2023-06-06 06:40:00
3288,42.45,21.4,2023-06-06 07:00:00
3289,42.58,21.47,2023-06-06 07:20:00
3290,43.46,21.42,2023-06-06 08:10:00
3291,43.52,21.56,2023-06-06 08:20:00
3292,43.77,21.5,2023-06-06 08:30:00
3293,47.49,21.63,2023-06-06 09:10:00
3294,47.16,21.72,2023-06-06 09:20:00
3295,46.96,21.67,2023-06-06 09:30:00
3296,46.64,21.66,2023-06-06 09:40:00
3297,46.37,21.63,2023-06-06 10:00:00
3298,46.21,21.83,2023-06-06 10:10:00
3299,45.98,21.79,2023-06-06 11:10:00
3300,45.88,21.8,2023-06-06 11:30:00
3301,45.94,21.67,2023-06-06 11:40:00
3302,45.88,21.73,2023-06-06 11:50:00
3303,45.63,21.76,2023-06-06 12:20:00
3304,45.78,21.88,2023-06-06 12:40:00
3305,45.69,21.87,2023-06-06 12:50:00
3306,45.99,22.03,2023-06-06 13:00:00
3307,46.25,22.04,2023-06-06 13:10:00
3308,46.22,22.0,2023-06-06 13:20:00
3309,46.17,22.12,2023-06-06 13:30:00
3310,45.76,22.03,2023-06-06 13:40:00
3311,45.47,22.1,2023-06-06 14:00:00
3312,45.25,22.14,2023-06-06 14:40:00
3313,45.34,22.22,2023-06-06 14:50:00
3314,45.28,22.12,2023-06-06 15:00:00
3315,45.32,22.32,2023-06-06 15:10:00
3316,45.27,22.31,2023-06-06 15:40:00
3317,44.92,22.32,2023-06-06 16:00:00
3318,45.2,22.34,2023-06-06 16:10:00
3319,45.31,22.35,2023-06-06 16:40:00
3320,45.16,22.39,2023-06-06 17:00:00
3321,45.23,22.32,2023-06-06 17:10:00
3322,44.94,22.38,2023-06-06 17:20:00
3323,44.94,22.38,2023-06-06 17:30:00
3324,45.06,22.45,2023-06-06 18:00:00
3325,44.85,22.58,2023-06-06 18:20:00
3326,43.46,22.62,2023-06-06 18:30:00
3327,44.29,22.65,2023-06-06 18:50:00
3328,45.8,22.79,2023-06-06 19:10:00
3329,47.4,22.66,2023-06-06 19:30:00
3330,47.1,22.77,2023-06-06 20:00:00
3331,50.02,22.59,2023-06-06 20:30:00
3332,48.94,22.62,2023-06-06 20:40:00
3333,40.41,21.97,2023-06-06 20:50:00
3334,46.22,22.42,2023-06-06 22:00:00
3335,44.55,23.3,2023-06-06 22:40:00
3336,45.32,22.61,2023-06-06 23:00:00
3337,45.34,22.62,2023-06-06 23:10:00
3338,45.14,22.25,2023-06-07 00:10:00
3339,45.28,22.27,2023-06-07 00:20:00
3340,45.27,22.25,2023-06-07 00:30:00
3341,45.08,22.21,2023-06-07 00:40:00
3342,45.08,22.14,2023-06-07 00:50:00
3343,45.07,22.12,2023-06-07 01:10:00
3344,44.95,21.98,2023-06-07 01:40:00
3345,44.92,22.07,2023-06-07 01:50:00
3346,44.4,21.88,2023-06-07 02:20:00
3347,44.35,21.9,2023-06-07 02:30:00
3348,44.04,21.83,2023-06-07 03:00:00
3349,44.17,21.81,2023-06-07 03:10:00
3350,44.2,21.83,2023-06-07 03:30:00
3351,44.21,21.72,2023-06-07 04:00:00
3352,44.2,21.72,2023-06-07 04:10:00
3353,44.29,21.64,2023-06-07 04:20:00
3354,44.26,21.64,2023-06-07 04:30:00
3355,44.32,21.72,2023-06-07 04:40:00
3356,44.39,21.64,2023-06-07 04:50:00
3357,44.34,21.53,2023-06-07 05:40:00
3358,44.53,21.5,2023-06-07 05:50:00
3359,44.39,21.47,2023-06-07 06:00:00
3360,44.46,21.4,2023-06-07 06:40:00
3361,44.85,21.39,2023-06-07 07:20:00
3362,44.81,21.43,2023-06-07 07:30:00
3363,45.1,21.57,2023-06-07 08:00:00
3364,45.6,21.42,2023-06-07 08:40:00
3365,45.69,21.49,2023-06-07 08:50:00
3366,45.34,21.45,2023-06-07 09:00:00
3367,45.24,21.46,2023-06-07 09:10:00
3368,45.26,21.45,2023-06-07 09:40:00
3369,45.39,21.52,2023-06-07 09:50:00
3370,45.28,21.45,2023-06-07 10:00:00
3371,45.43,21.57,2023-06-07 10:20:00
3372,45.42,21.56,2023-06-07 10:30:00
3373,45.78,21.76,2023-06-07 11:20:00
3374,45.97,21.88,2023-06-07 11:50:00
3375,46.52,21.94,2023-06-07 12:00:00
3376,46.65,21.97,2023-06-07 12:10:00
3377,46.45,22.01,2023-06-07 12:30:00
3378,46.66,21.98,2023-06-07 12:40:00
3379,46.79,22.04,2023-06-07 12:50:00
3380,46.99,22.12,2023-06-07 13:30:00
3381,46.87,22.14,2023-06-07 13:40:00
3382,43.82,22.41,2023-06-07 13:50:00
3383,43.96,22.17,2023-06-07 14:00:00
3384,44.26,22.19,2023-06-07 14:10:00
3385,49.52,22.31,2023-06-07 15:20:00
3386,49.45,22.34,2023-06-07 15:30:00
3387,49.67,22.46,2023-06-07 16:00:00
3388,49.46,22.55,2023-06-07 16:20:00
3389,49.36,22.62,2023-06-07 16:30:00
3390,49.41,22.67,2023-06-07 16:50:00
3391,49.34,22.72,2023-06-07 17:00:00
3392,49.39,22.65,2023-06-07 17:10:00
3393,49.57,22.82,2023-06-07 17:20:00
3394,49.57,22.85,2023-06-07 17:30:00
3395,49.44,22.95,2023-06-07 17:50:00
3396,49.54,23.03,2023-06-07 18:00:00
3397,49.41,23.07,2023-06-07 18:20:00
3398,49.29,23.16,2023-06-07 18:30:00
3399,51.0,23.5,2023-06-07 19:20:00
3400,49.1,23.24,2023-06-07 19:50:00
3401,48.84,23.33,2023-06-07 20:00:00
3402,47.49,22.95,2023-06-07 21:00:00
3403,47.34,23.0,2023-06-07 21:10:00
3404,46.3,22.85,2023-06-07 21:40:00
3405,45.83,22.77,2023-06-07 21:50:00
3406,45.46,22.79,2023-06-07 22:00:00
3407,46.27,22.73,2023-06-07 22:10:00
3408,47.21,22.93,2023-06-07 23:20:00
3409,46.86,22.9,2023-06-07 23:30:00
3410,46.72,22.8,2023-06-07 23:40:00
3411,46.17,22.86,2023-06-07 23:50:00
3412,45.86,22.79,2023-06-08 00:00:00
3413,45.03,22.59,2023-06-08 00:30:00
3414,45.11,22.55,2023-06-08 00:40:00
3415,44.69,22.49,2023-06-08 01:00:00
3416,44.22,22.49,2023-06-08 01:40:00
3417,44.25,22.38,2023-06-08 01:50:00
3418,43.99,22.22,2023-06-08 02:20:00
3419,43.9,22.28,2023-06-08 02:30:00
3420,43.78,22.24,2023-06-08 02:50:00
3421,43.7,22.18,2023-06-08 03:20:00
3422,43.65,22.08,2023-06-08 03:40:00
3423,43.59,22.05,2023-06-08 04:00:00
3424,43.57,22.08,2023-06-08 04:10:00
3425,43.45,22.01,2023-06-08 04:20:00
3426,43.43,21.98,2023-06-08 04:50:00
3427,43.54,21.9,2023-06-08 05:00:00
3428,43.42,21.96,2023-06-08 05:10:00
3429,43.37,21.81,2023-06-08 06:20:00
3430,43.31,21.81,2023-06-08 06:30:00
3431,43.29,21.67,2023-06-08 06:50:00
3432,43.22,21.72,2023-06-08 07:10:00
3433,43.35,21.76,2023-06-08 07:30:00
3434,45.16,21.81,2023-06-08 08:20:00
3435,45.17,21.93,2023-06-08 08:40:00
3436,44.62,21.86,2023-06-08 08:50:00
3437,44.53,21.94,2023-06-08 09:00:00
3438,44.36,22.04,2023-06-08 09:20:00
3439,44.76,22.12,2023-06-08 10:20:00
3440,45.62,22.3,2023-06-08 11:10:00
3441,45.69,22.44,2023-06-08 11:30:00
3442,45.59,22.45,2023-06-08 11:40:00
3443,45.59,22.51,2023-06-08 12:00:00
3444,45.61,22.56,2023-06-08 12:30:00
3445,45.49,22.62,2023-06-08 12:50:00
3446,45.52,22.61,2023-06-08 13:20:00
3447,45.59,22.73,2023-06-08 13:30:00
3448,47.12,22.76,2023-06-08 13:50:00
3449,46.31,22.83,2023-06-08 14:20:00
3450,45.88,23.0,2023-06-08 14:30:00
3451,45.95,22.93,2023-06-08 14:40:00
3452,46.72,22.93,2023-06-08 14:50:00
3453,47.09,23.03,2023-06-08 15:40:00
3454,46.17,23.26,2023-06-08 16:20:00
3455,45.68,23.21,2023-06-08 16:40:00
3456,45.48,23.21,2023-06-08 16:50:00
3457,45.36,23.31,2023-06-08 17:00:00
3458,45.16,23.34,2023-06-08 17:10:00
3459,45.2,23.4,2023-06-08 17:20:00
3460,45.29,23.41,2023-06-08 17:30:00
3461,42.56,21.76,2023-06-08 17:40:00
3462,42.3,21.66,2023-06-08 17:50:00
3463,44.87,23.92,2023-06-08 19:00:00
3464,47.56,23.89,2023-06-08 20:00:00
3465,46.15,23.94,2023-06-08 20:20:00
3466,47.13,23.81,2023-06-08 20:50:00
3467,46.94,23.85,2023-06-08 21:00:00
3468,46.03,23.88,2023-06-08 21:40:00
3469,45.8,24.02,2023-06-08 22:40:00
3470,49.68,23.79,2023-06-08 23:30:00
3471,48.99,23.74,2023-06-08 23:50:00
3472,48.57,23.6,2023-06-09 00:30:00
3473,48.22,23.48,2023-06-09 00:40:00
3474,48.05,23.38,2023-06-09 01:10:00
3475,47.84,23.33,2023-06-09 01:20:00
3476,47.71,23.24,2023-06-09 01:30:00
3477,47.41,23.24,2023-06-09 01:50:00
3478,47.37,23.24,2023-06-09 02:10:00
3479,47.31,23.2,2023-06-09 02:20:00
3480,47.35,23.14,2023-06-09 02:50:00
3481,47.36,23.05,2023-06-09 03:30:00
3482,47.35,22.96,2023-06-09 03:50:00
3483,47.22,22.95,2023-06-09 04:00:00
3484,47.14,22.96,2023-06-09 04:10:00
3485,47.08,22.92,2023-06-09 04:20:00
3486,47.07,22.9,2023-06-09 04:30:00
3487,47.13,22.86,2023-06-09 05:00:00
3488,46.99,22.8,2023-06-09 05:20:00
3489,47.02,22.75,2023-06-09 05:30:00
3490,46.96,22.75,2023-06-09 05:40:00
3491,46.99,22.7,2023-06-09 06:00:00
3492,47.07,22.76,2023-06-09 06:10:00
3493,47.22,22.8,2023-06-09 06:50:00
3494,47.37,22.75,2023-06-09 07:40:00
3495,47.78,22.77,2023-06-09 08:10:00
3496,48.3,22.83,2023-06-09 08:30:00
3497,48.59,22.99,2023-06-09 08:50:00
3498,49.1,22.97,2023-06-09 09:00:00
3499,49.58,23.17,2023-06-09 09:30:00
3500,49.58,23.17,2023-06-09 09:50:00
3501,49.59,23.34,2023-06-09 10:10:00
3502,49.7,23.31,2023-06-09 10:20:00
3503,49.74,23.41,2023-06-09 10:30:00
3504,49.98,23.44,2023-06-09 11:00:00
3505,50.03,23.6,2023-06-09 11:20:00
3506,50.21,23.48,2023-06-09 11:30:00
3507,50.15,23.63,2023-06-09 11:40:00
3508,50.12,23.68,2023-06-09 12:00:00
3509,50.11,23.65,2023-06-09 12:10:00
3510,50.2,23.68,2023-06-09 12:20:00
3511,50.17,23.65,2023-06-09 12:30:00
3512,50.1,23.71,2023-06-09 12:40:00
3513,50.24,23.82,2023-06-09 12:50:00
3514,50.23,23.82,2023-06-09 13:10:00
3515,50.26,23.98,2023-06-09 13:30:00
3516,50.16,23.85,2023-06-09 13:50:00
3517,50.33,23.98,2023-06-09 14:10:00
3518,50.38,23.98,2023-06-09 14:40:00
3519,50.47,23.99,2023-06-09 14:50:00
3520,50.29,24.06,2023-06-09 15:00:00
3521,50.24,24.06,2023-06-09 15:20:00
3522,50.4,24.23,2023-06-09 16:00:00
3523,50.17,24.27,2023-06-09 16:30:00
3524,50.3,24.55,2023-06-09 17:10:00
3525,50.28,24.53,2023-06-09 17:20:00
3526,50.32,24.63,2023-06-09 17:40:00
3527,50.34,24.78,2023-06-09 18:00:00
3528,50.3,24.81,2023-06-09 18:10:00
3529,50.18,24.98,2023-06-09 18:30:00
3530,49.87,25.17,2023-06-09 19:00:00
3531,49.85,25.2,2023-06-09 19:10:00
3532,49.67,25.25,2023-06-09 19:20:00
3533,49.51,25.18,2023-06-09 19:50:00
3534,49.41,25.14,2023-06-09 20:20:00
3535,49.28,25.14,2023-06-09 20:30:00
3536,49.58,25.04,2023-06-09 21:10:00
3537,49.6,25.0,2023-06-09 21:20:00
3538,49.64,25.03,2023-06-09 21:30:00
3539,49.77,25.05,2023-06-09 21:40:00
3540,49.82,25.04,2023-06-09 22:00:00
3541,50.09,25.13,2023-06-09 22:10:00
3542,49.93,25.04,2023-06-09 22:30:00
3543,49.93,25.05,2023-06-09 22:40:00
3544,50.04,24.98,2023-06-09 22:50:00
3545,50.12,24.98,2023-06-09 23:00:00
3546,50.07,24.97,2023-06-09 23:10:00
3547,50.24,25.1,2023-06-09 23:20:00
3548,50.23,24.98,2023-06-09 23:30:00
3549,50.25,25.1,2023-06-10 00:20:00
3550,50.26,25.07,2023-06-10 00:30:00
3551,50.25,25.13,2023-06-10 00:40:00
3552,50.28,25.03,2023-06-10 00:50:00
3553,50.41,25.08,2023-06-10 01:00:00
3554,50.32,25.08,2023-06-10 01:20:00
3555,50.35,25.1,2023-06-10 01:40:00
3556,50.54,25.11,2023-06-10 02:00:00
3557,50.48,25.11,2023-06-10 02:20:00
3558,50.56,25.11,2023-06-10 02:40:00
3559,50.46,24.94,2023-06-10 02:50:00
3560,50.46,25.07,2023-06-10 03:20:00
3561,50.63,25.04,2023-06-10 03:30:00
3562,50.51,24.97,2023-06-10 03:40:00
3563,50.39,24.97,2023-06-10 03:50:00
3564,50.6,25.03,2023-06-10 04:00:00
3565,50.49,24.93,2023-06-10 04:30:00
3566,50.27,24.87,2023-06-10 05:10:00
3567,50.04,24.98,2023-06-10 05:30:00
3568,49.99,24.83,2023-06-10 05:40:00
3569,49.91,24.91,2023-06-10 05:50:00
3570,50.05,24.83,2023-06-10 06:10:00
3571,49.84,24.88,2023-06-10 06:30:00
3572,49.82,24.87,2023-06-10 06:40:00
3573,49.79,24.93,2023-06-10 06:50:00
3574,49.71,24.95,2023-06-10 07:40:00
3575,49.75,24.84,2023-06-10 07:50:00
3576,49.73,24.97,2023-06-10 08:00:00
3577,49.8,25.01,2023-06-10 08:10:00
3578,49.85,25.0,2023-06-10 08:40:00
3579,50.16,25.03,2023-06-10 09:00:00
3580,50.39,25.14,2023-06-10 09:20:00
3581,50.38,25.07,2023-06-10 09:30:00
3582,50.48,25.08,2023-06-10 09:40:00
3583,50.44,25.1,2023-06-10 09:50:00
3584,50.72,25.17,2023-06-10 10:30:00
3585,50.96,25.25,2023-06-10 10:40:00
3586,50.94,25.38,2023-06-10 11:00:00
3587,50.89,25.36,2023-06-10 11:30:00
3588,50.76,25.45,2023-06-10 11:40:00
3589,50.57,25.56,2023-06-10 12:40:00
3590,50.28,25.75,2023-06-10 13:10:00
3591,50.03,25.71,2023-06-10 13:40:00
3592,50.04,25.83,2023-06-10 13:50:00
3593,50.06,25.8,2023-06-10 14:00:00
3594,49.41,25.92,2023-06-10 14:50:00
3595,49.31,25.92,2023-06-10 15:00:00
3596,49.18,25.99,2023-06-10 15:30:00
3597,49.69,26.06,2023-06-10 16:00:00
3598,49.73,26.13,2023-06-10 16:20:00
3599,49.82,26.31,2023-06-10 17:00:00
3600,49.6,26.48,2023-06-10 17:30:00
3601,49.62,26.55,2023-06-10 17:40:00
3602,49.57,26.68,2023-06-10 17:50:00
3603,49.49,26.79,2023-06-10 18:20:00
3604,49.35,26.82,2023-06-10 18:30:00
3605,49.3,26.89,2023-06-10 18:50:00
3606,49.14,26.95,2023-06-10 19:00:00
3607,49.01,27.02,2023-06-10 19:50:00
3608,48.9,26.92,2023-06-10 20:10:00
3609,49.01,26.95,2023-06-10 20:40:00
3610,49.06,26.89,2023-06-10 21:00:00
3611,49.18,26.92,2023-06-10 21:30:00
3612,49.1,26.94,2023-06-10 21:40:00
3613,49.15,26.86,2023-06-10 21:50:00
3614,49.17,26.96,2023-06-10 22:00:00
3615,49.12,26.92,2023-06-10 22:20:00
3616,49.29,26.85,2023-06-10 23:30:00
3617,49.43,26.81,2023-06-11 00:00:00
3618,49.31,26.92,2023-06-11 00:50:00
3619,49.35,26.85,2023-06-11 01:00:00
3620,49.45,26.84,2023-06-11 01:10:00
3621,49.41,26.85,2023-06-11 01:30:00
3622,49.59,26.79,2023-06-11 01:50:00
3623,49.56,26.85,2023-06-11 02:30:00
3624,49.68,26.89,2023-06-11 02:50:00
3625,49.7,26.82,2023-06-11 03:00:00
3626,49.7,26.84,2023-06-11 03:10:00
3627,49.76,26.88,2023-06-11 03:20:00
3628,49.77,26.82,2023-06-11 03:40:00
3629,49.74,26.92,2023-06-11 04:00:00
3630,49.73,26.88,2023-06-11 04:20:00
3631,49.56,26.94,2023-06-11 04:30:00
3632,49.67,26.81,2023-06-11 04:50:00
3633,49.61,26.89,2023-06-11 05:00:00
3634,49.68,26.78,2023-06-11 05:30:00
3635,49.51,26.84,2023-06-11 05:40:00
3636,49.54,26.78,2023-06-11 06:10:00
3637,49.4,26.82,2023-06-11 06:20:00
3638,49.44,26.79,2023-06-11 06:40:00
3639,49.44,26.94,2023-06-11 07:10:00
3640,49.52,26.89,2023-06-11 07:40:00
3641,49.41,26.91,2023-06-11 07:50:00
3642,49.52,26.94,2023-06-11 08:00:00
3643,49.55,26.89,2023-06-11 08:10:00
3644,49.77,26.82,2023-06-11 08:30:00
3645,49.93,26.84,2023-06-11 08:40:00
3646,49.99,26.94,2023-06-11 08:50:00
3647,50.03,26.88,2023-06-11 09:00:00
3648,49.89,27.01,2023-06-11 09:10:00
3649,50.0,26.92,2023-06-11 09:20:00
3650,49.84,26.98,2023-06-11 09:40:00
3651,49.85,26.95,2023-06-11 09:50:00
3652,50.04,27.29,2023-06-11 10:50:00
3653,50.09,27.29,2023-06-11 11:10:00
3654,50.17,27.19,2023-06-11 11:40:00
3655,50.11,27.4,2023-06-11 12:00:00
